,Date,Average_Iron_Ore_Price,SUBURB,PRICE,BEDROOMS,BATHROOMS,POSTCODE,CITY
163475,2016Q3,57.666666666666664,St Marys,540000,4.0,2,2760,Sydney
163481,2016Q3,57.666666666666664,St Marys,547950,4.0,2,2760,Sydney
163484,2016Q3,57.666666666666664,Ropes Crossing,710000,4.0,2,2760,Sydney
163490,2016Q3,57.666666666666664,St Marys,541000,4.0,2,2760,Sydney
163498,2016Q3,57.666666666666664,North St Marys,610000,4.0,2,2760,Sydney
163503,2016Q3,57.666666666666664,Ropes Crossing,680000,4.0,2,2760,Sydney
163505,2016Q3,57.666666666666664,Colyton,650000,4.0,2,2760,Sydney
163506,2016Q3,57.666666666666664,Ropes Crossing,640000,4.0,2,2760,Sydney
163516,2016Q3,57.666666666666664,St Marys,565000,4.0,2,2760,Sydney
163520,2016Q3,57.666666666666664,Tahmoor,735000,4.0,2,2573,Sydney
163521,2016Q3,57.666666666666664,Tahmoor,540000,4.0,2,2573,Sydney
163526,2016Q3,57.666666666666664,Tahmoor,620000,4.0,2,2573,Sydney
163530,2016Q3,57.666666666666664,Tahmoor,620000,4.0,2,2573,Sydney
163531,2016Q3,57.666666666666664,Tahmoor,580000,4.0,2,2573,Sydney
163532,2016Q3,57.666666666666664,Tahmoor,565000,4.0,2,2573,Sydney
163535,2016Q3,57.666666666666664,Tahmoor,810000,4.0,2,2573,Sydney
163537,2016Q3,57.666666666666664,Tahmoor,830000,4.0,2,2573,Sydney
163544,2016Q3,57.666666666666664,Darlinghurst,1925000,4.0,2,2010,Sydney
163552,2016Q3,57.666666666666664,Surry Hills,2030000,4.0,2,2010,Sydney
163553,2016Q3,57.666666666666664,Surry Hills,1701000,4.0,2,2010,Sydney
163571,2016Q3,57.666666666666664,Ingleburn,800000,4.0,2,2565,Sydney
163573,2016Q3,57.666666666666664,Denham Court,422500,4.0,2,2565,Sydney
163577,2016Q3,57.666666666666664,Bardia,730000,4.0,2,2565,Sydney
163586,2016Q3,57.666666666666664,Ingleburn,800000,4.0,2,2565,Sydney
163593,2016Q3,57.666666666666664,Ingleburn,719000,4.0,2,2565,Sydney
163595,2016Q3,57.666666666666664,Macquarie Links,965000,4.0,2,2565,Sydney
163599,2016Q3,57.666666666666664,Bardia,717000,4.0,2,2565,Sydney
163604,2016Q3,57.666666666666664,Ingleburn,685000,4.0,2,2565,Sydney
163607,2016Q3,57.666666666666664,Ingleburn,680000,4.0,2,2565,Sydney
163608,2016Q3,57.666666666666664,Ingleburn,708000,4.0,2,2565,Sydney
163609,2016Q3,57.666666666666664,Denham Court,752000,4.0,2,2565,Sydney
163610,2016Q3,57.666666666666664,Ingleburn,785000,4.0,2,2565,Sydney
163612,2016Q3,57.666666666666664,Ingleburn,650000,4.0,2,2565,Sydney
163613,2016Q3,57.666666666666664,Ingleburn,501000,4.0,2,2565,Sydney
163621,2016Q3,57.666666666666664,Ingleburn,818800,4.0,2,2565,Sydney
163641,2016Q3,57.666666666666664,Denham Court,745000,4.0,2,2565,Sydney
163642,2016Q3,57.666666666666664,Ingleburn,669000,4.0,2,2565,Sydney
163653,2016Q3,57.666666666666664,Canley Heights,920000,4.0,2,2166,Sydney
163666,2016Q3,57.666666666666664,Cabramatta,755000,4.0,2,2166,Sydney
163668,2016Q3,57.666666666666664,Canley Heights,970000,4.0,2,2166,Sydney
163681,2016Q3,57.666666666666664,Canley Heights,800000,4.0,2,2166,Sydney
163688,2016Q3,57.666666666666664,Canley Heights,710000,4.0,2,2166,Sydney
163689,2016Q3,57.666666666666664,Canley Heights,890000,4.0,2,2166,Sydney
163708,2016Q3,57.666666666666664,Fairlight,2250000,4.0,2,2094,Sydney
163730,2016Q3,57.666666666666664,Wiley Park,895000,4.0,2,2195,Sydney
163736,2016Q3,57.666666666666664,Ashcroft,700000,4.0,2,2168,Sydney
163741,2016Q3,57.666666666666664,Hinchinbrook,875000,4.0,2,2168,Sydney
163742,2016Q3,57.666666666666664,Green Valley,808000,4.0,2,2168,Sydney
163744,2016Q3,57.666666666666664,Green Valley,1012000,4.0,2,2168,Sydney
163770,2016Q3,57.666666666666664,Busby,709000,4.0,2,2168,Sydney
163771,2016Q3,57.666666666666664,Busby,709000,4.0,2,2168,Sydney
163772,2016Q3,57.666666666666664,Cartwright,680000,4.0,2,2168,Sydney
163774,2016Q3,57.666666666666664,Hinchinbrook,735000,4.0,2,2168,Sydney
163777,2016Q3,57.666666666666664,Sadleir,650000,4.0,2,2168,Sydney
163779,2016Q3,57.666666666666664,Hinchinbrook,901000,4.0,2,2168,Sydney
163786,2016Q3,57.666666666666664,Heckenberg,660000,4.0,2,2168,Sydney
163793,2016Q3,57.666666666666664,Hinchinbrook,680000,4.0,2,2168,Sydney
163803,2016Q3,57.666666666666664,Miller,601000,4.0,2,2168,Sydney
163809,2016Q3,57.666666666666664,Hinchinbrook,790000,4.0,2,2168,Sydney
163810,2016Q3,57.666666666666664,Green Valley,660000,4.0,2,2168,Sydney
163811,2016Q3,57.666666666666664,Ashcroft,720000,4.0,2,2168,Sydney
163812,2016Q3,57.666666666666664,Hinchinbrook,725000,4.0,2,2168,Sydney
163813,2016Q3,57.666666666666664,Busby,575000,4.0,2,2168,Sydney
163815,2016Q3,57.666666666666664,Hinchinbrook,840000,4.0,2,2168,Sydney
163816,2016Q3,57.666666666666664,Green Valley,760000,4.0,2,2168,Sydney
163818,2016Q3,57.666666666666664,Hinchinbrook,880000,4.0,2,2168,Sydney
163823,2016Q3,57.666666666666664,Winmalee,780000,4.0,2,2777,Sydney
163829,2016Q3,57.666666666666664,Winmalee,615000,4.0,2,2777,Sydney
163830,2016Q3,57.666666666666664,Springwood,925000,4.0,2,2777,Sydney
163831,2016Q3,57.666666666666664,Springwood,750000,4.0,2,2777,Sydney
163836,2016Q3,57.666666666666664,Springwood,715000,4.0,2,2777,Sydney
163871,2016Q3,57.666666666666664,Redfern,1950000,4.0,2,2016,Sydney
163877,2016Q3,57.666666666666664,Mount Colah,1223011,4.0,2,2079,Sydney
163883,2016Q3,57.666666666666664,Mount Colah,1230000,4.0,2,2079,Sydney
163884,2016Q3,57.666666666666664,Mount Colah,880000,4.0,2,2079,Sydney
163887,2016Q3,57.666666666666664,Mount Colah,1045000,4.0,2,2079,Sydney
163892,2016Q3,57.666666666666664,Mount Colah,1250000,4.0,2,2079,Sydney
163910,2016Q3,57.666666666666664,West Hoxton,827000,4.0,2,2171,Sydney
163913,2016Q3,57.666666666666664,West Hoxton,770000,4.0,2,2171,Sydney
163916,2016Q3,57.666666666666664,Cecil Hills,1300000,4.0,2,2171,Sydney
163920,2016Q3,57.666666666666664,Middleton Grange,760000,4.0,2,2171,Sydney
163922,2016Q3,57.666666666666664,Cecil Hills,1025000,4.0,2,2171,Sydney
163927,2016Q3,57.666666666666664,West Hoxton,900000,4.0,2,2171,Sydney
163928,2016Q3,57.666666666666664,Horningsea Park,735000,4.0,2,2171,Sydney
163929,2016Q3,57.666666666666664,Cecil Hills,927000,4.0,2,2171,Sydney
163930,2016Q3,57.666666666666664,Middleton Grange,850000,4.0,2,2171,Sydney
163931,2016Q3,57.666666666666664,Middleton Grange,842500,4.0,2,2171,Sydney
163933,2016Q3,57.666666666666664,West Hoxton,750000,4.0,2,2171,Sydney
163935,2016Q3,57.666666666666664,West Hoxton,935000,4.0,2,2171,Sydney
163936,2016Q3,57.666666666666664,Carnes Hill,1150000,4.0,2,2171,Sydney
163939,2016Q3,57.666666666666664,Middleton Grange,810000,4.0,2,2171,Sydney
163944,2016Q3,57.666666666666664,Carnes Hill,815000,4.0,2,2171,Sydney
163945,2016Q3,57.666666666666664,Cecil Hills,805000,4.0,2,2171,Sydney
163947,2016Q3,57.666666666666664,Hoxton Park,755000,4.0,2,2171,Sydney
163948,2016Q3,57.666666666666664,Elizabeth Hills,1005000,4.0,2,2171,Sydney
163950,2016Q3,57.666666666666664,Carnes Hill,817000,4.0,2,2171,Sydney
163952,2016Q3,57.666666666666664,West Hoxton,855000,4.0,2,2171,Sydney
163953,2016Q3,57.666666666666664,Middleton Grange,699950,4.0,2,2171,Sydney
163955,2016Q3,57.666666666666664,Carnes Hill,780000,4.0,2,2171,Sydney
163956,2016Q3,57.666666666666664,West Hoxton,700000,4.0,2,2171,Sydney
163959,2016Q3,57.666666666666664,West Hoxton,895000,4.0,2,2171,Sydney
163963,2016Q3,57.666666666666664,Cecil Hills,790000,4.0,2,2171,Sydney
163964,2016Q3,57.666666666666664,West Hoxton,705000,4.0,2,2171,Sydney
163966,2016Q3,57.666666666666664,Horningsea Park,710000,4.0,2,2171,Sydney
163967,2016Q3,57.666666666666664,Middleton Grange,880000,4.0,2,2171,Sydney
163969,2016Q3,57.666666666666664,West Hoxton,755000,4.0,2,2171,Sydney
163970,2016Q3,57.666666666666664,West Hoxton,1015000,4.0,2,2171,Sydney
163972,2016Q3,57.666666666666664,Hoxton Park,700000,4.0,2,2171,Sydney
163976,2016Q3,57.666666666666664,Horningsea Park,770000,4.0,2,2171,Sydney
163978,2016Q3,57.666666666666664,Middleton Grange,955000,4.0,2,2171,Sydney
163979,2016Q3,57.666666666666664,Middleton Grange,789000,4.0,2,2171,Sydney
163981,2016Q3,57.666666666666664,Horningsea Park,810000,4.0,2,2171,Sydney
163982,2016Q3,57.666666666666664,Carnes Hill,890000,4.0,2,2171,Sydney
163990,2016Q3,57.666666666666664,Clontarf,1950000,4.0,2,2093,Sydney
163999,2016Q3,57.666666666666664,North Balgowlah,1660000,4.0,2,2093,Sydney
164013,2016Q3,57.666666666666664,North Balgowlah,2050000,4.0,2,2093,Sydney
164018,2016Q3,57.666666666666664,Clontarf,2275000,4.0,2,2093,Sydney
164026,2016Q3,57.666666666666664,West Ryde,1600000,4.0,2,2114,Sydney
164032,2016Q3,57.666666666666664,West Ryde,1560000,4.0,2,2114,Sydney
164038,2016Q3,57.666666666666664,West Ryde,1480000,4.0,2,2114,Sydney
164045,2016Q3,57.666666666666664,West Ryde,1580000,4.0,2,2114,Sydney
164057,2016Q3,57.666666666666664,Glen Alpine,772000,4.0,2,2560,Sydney
164065,2016Q3,57.666666666666664,Campbelltown,715000,4.0,2,2560,Sydney
164066,2016Q3,57.666666666666664,Rosemeadow,605000,4.0,2,2560,Sydney
164069,2016Q3,57.666666666666664,Glen Alpine,1035000,4.0,2,2560,Sydney
164072,2016Q3,57.666666666666664,Glen Alpine,785000,4.0,2,2560,Sydney
164079,2016Q3,57.666666666666664,Glen Alpine,745000,4.0,2,2560,Sydney
164084,2016Q3,57.666666666666664,Leumeah,670000,4.0,2,2560,Sydney
164087,2016Q3,57.666666666666664,Campbelltown,760000,4.0,2,2560,Sydney
164097,2016Q3,57.666666666666664,Bradbury,640000,4.0,2,2560,Sydney
164109,2016Q3,57.666666666666664,Glen Alpine,715000,4.0,2,2560,Sydney
164112,2016Q3,57.666666666666664,Ruse,612500,4.0,2,2560,Sydney
164113,2016Q3,57.666666666666664,Blair Athol,600000,4.0,2,2560,Sydney
164114,2016Q3,57.666666666666664,Campbelltown,575000,4.0,2,2560,Sydney
164115,2016Q3,57.666666666666664,Appin,865000,4.0,2,2560,Sydney
164118,2016Q3,57.666666666666664,Campbelltown,635000,4.0,2,2560,Sydney
164121,2016Q3,57.666666666666664,Campbelltown,637000,4.0,2,2560,Sydney
164122,2016Q3,57.666666666666664,Rosemeadow,602500,4.0,2,2560,Sydney
164126,2016Q3,57.666666666666664,Glen Alpine,640000,4.0,2,2560,Sydney
164134,2016Q3,57.666666666666664,Bangor,1020000,4.0,2,2234,Sydney
164138,2016Q3,57.666666666666664,Illawong,1206000,4.0,2,2234,Sydney
164139,2016Q3,57.666666666666664,Alfords Point,1170000,4.0,2,2234,Sydney
164142,2016Q3,57.666666666666664,Illawong,1148000,4.0,2,2234,Sydney
164146,2016Q3,57.666666666666664,Bangor,1036000,4.0,2,2234,Sydney
164148,2016Q3,57.666666666666664,Menai,1300000,4.0,2,2234,Sydney
164149,2016Q3,57.666666666666664,Illawong,1145000,4.0,2,2234,Sydney
164152,2016Q3,57.666666666666664,Bangor,960000,4.0,2,2234,Sydney
164153,2016Q3,57.666666666666664,Illawong,1227000,4.0,2,2234,Sydney
164154,2016Q3,57.666666666666664,Menai,1005000,4.0,2,2234,Sydney
164155,2016Q3,57.666666666666664,Bangor,925000,4.0,2,2234,Sydney
164156,2016Q3,57.666666666666664,Bangor,1152000,4.0,2,2234,Sydney
164157,2016Q3,57.666666666666664,Illawong,1080000,4.0,2,2234,Sydney
164158,2016Q3,57.666666666666664,Menai,990000,4.0,2,2234,Sydney
164159,2016Q3,57.666666666666664,Illawong,1200000,4.0,2,2234,Sydney
164160,2016Q3,57.666666666666664,Bangor,1020000,4.0,2,2234,Sydney
164161,2016Q3,57.666666666666664,Illawong,1420000,4.0,2,2234,Sydney
164162,2016Q3,57.666666666666664,Menai,1000000,4.0,2,2234,Sydney
164163,2016Q3,57.666666666666664,Illawong,1180000,4.0,2,2234,Sydney
164176,2016Q4,73.03333333333333,Avalon Beach,2100000,4.0,2,2107,Sydney
164182,2016Q4,73.03333333333333,Avalon Beach,1460000,4.0,2,2107,Sydney
164183,2016Q4,73.03333333333333,Avalon Beach,1305000,4.0,2,2107,Sydney
164194,2016Q4,73.03333333333333,Avalon Beach,1500000,4.0,2,2107,Sydney
164203,2016Q4,73.03333333333333,Blacktown,650000,4.0,2,2148,Sydney
164210,2016Q4,73.03333333333333,Kings Park,735000,4.0,2,2148,Sydney
164221,2016Q4,73.03333333333333,Blacktown,900000,4.0,2,2148,Sydney
164222,2016Q4,73.03333333333333,Marayong,1290000,4.0,2,2148,Sydney
164224,2016Q4,73.03333333333333,Blacktown,714000,4.0,2,2148,Sydney
164234,2016Q4,73.03333333333333,Prospect,800000,4.0,2,2148,Sydney
164237,2016Q4,73.03333333333333,Kings Park,805000,4.0,2,2148,Sydney
164238,2016Q4,73.03333333333333,Prospect,930000,4.0,2,2148,Sydney
164248,2016Q4,73.03333333333333,Malabar,2050000,4.0,2,2036,Sydney
164265,2016Q4,73.03333333333333,Little Bay,1780000,4.0,2,2036,Sydney
164271,2016Q4,73.03333333333333,Malabar,1960000,4.0,2,2036,Sydney
164274,2016Q4,73.03333333333333,Chifley,1900000,4.0,2,2036,Sydney
164277,2016Q4,73.03333333333333,Malabar,2080000,4.0,2,2036,Sydney
164278,2016Q4,73.03333333333333,Little Bay,1916000,4.0,2,2036,Sydney
164293,2016Q4,73.03333333333333,Glendenning,645000,4.0,2,2761,Sydney
164300,2016Q4,73.03333333333333,Plumpton,665000,4.0,2,2761,Sydney
164305,2016Q4,73.03333333333333,Plumpton,834000,4.0,2,2761,Sydney
164316,2016Q4,73.03333333333333,Colebee,850000,4.0,2,2761,Sydney
164317,2016Q4,73.03333333333333,Plumpton,850000,4.0,2,2761,Sydney
164322,2016Q4,73.03333333333333,Plumpton,672000,4.0,2,2761,Sydney
164325,2016Q4,73.03333333333333,Oakhurst,630000,4.0,2,2761,Sydney
164344,2016Q4,73.03333333333333,Freshwater,1745000,4.0,2,2096,Sydney
164346,2016Q4,73.03333333333333,Freshwater,1650000,4.0,2,2096,Sydney
164349,2016Q4,73.03333333333333,Curl Curl,2200000,4.0,2,2096,Sydney
164351,2016Q4,73.03333333333333,Freshwater,2120000,4.0,2,2096,Sydney
164355,2016Q4,73.03333333333333,Freshwater,1950000,4.0,2,2096,Sydney
164357,2016Q4,73.03333333333333,Freshwater,2105000,4.0,2,2096,Sydney
164364,2016Q4,73.03333333333333,Eschol Park,620000,4.0,2,2558,Sydney
164369,2016Q4,73.03333333333333,Eagle Vale,690000,4.0,2,2558,Sydney
164372,2016Q4,73.03333333333333,Eschol Park,637580,4.0,2,2558,Sydney
164375,2016Q4,73.03333333333333,Eagle Vale,650000,4.0,2,2558,Sydney
164386,2016Q4,73.03333333333333,Eschol Park,630000,4.0,2,2558,Sydney
164389,2016Q4,73.03333333333333,Eschol Park,605000,4.0,2,2558,Sydney
164391,2016Q4,73.03333333333333,Eagle Vale,680000,4.0,2,2558,Sydney
164393,2016Q4,73.03333333333333,Eschol Park,645000,4.0,2,2558,Sydney
164396,2016Q4,73.03333333333333,Eagle Vale,680000,4.0,2,2558,Sydney
164397,2016Q4,73.03333333333333,Eagle Vale,670000,4.0,2,2558,Sydney
164402,2016Q4,73.03333333333333,Killara,1838000,4.0,2,2071,Sydney
164405,2016Q4,73.03333333333333,East Killara,1900000,4.0,2,2071,Sydney
164412,2016Q4,73.03333333333333,Killara,1810000,4.0,2,2071,Sydney
164414,2016Q4,73.03333333333333,East Killara,2000000,4.0,2,2071,Sydney
164416,2016Q4,73.03333333333333,Killara,2001000,4.0,2,2071,Sydney
164419,2016Q4,73.03333333333333,Killara,1880000,4.0,2,2071,Sydney
164422,2016Q4,73.03333333333333,Killara,2050000,4.0,2,2071,Sydney
164423,2016Q4,73.03333333333333,East Killara,2250000,4.0,2,2071,Sydney
164433,2016Q4,73.03333333333333,Killara,2107100,4.0,2,2071,Sydney
164439,2016Q4,73.03333333333333,Hornsby,1300000,4.0,2,2077,Sydney
164441,2016Q4,73.03333333333333,Hornsby,1503000,4.0,2,2077,Sydney
164448,2016Q4,73.03333333333333,Hornsby Heights,1100000,4.0,2,2077,Sydney
164454,2016Q4,73.03333333333333,Hornsby Heights,1292000,4.0,2,2077,Sydney
164457,2016Q4,73.03333333333333,Hornsby Heights,1225000,4.0,2,2077,Sydney
164458,2016Q4,73.03333333333333,Hornsby Heights,1085000,4.0,2,2077,Sydney
164465,2016Q4,73.03333333333333,Hornsby,1213000,4.0,2,2077,Sydney
164471,2016Q4,73.03333333333333,Asquith,1009000,4.0,2,2077,Sydney
164481,2016Q4,73.03333333333333,Hornsby,1315000,4.0,2,2077,Sydney
164483,2016Q4,73.03333333333333,Hornsby,1159000,4.0,2,2077,Sydney
164486,2016Q4,73.03333333333333,Hornsby Heights,1180000,4.0,2,2077,Sydney
164488,2016Q4,73.03333333333333,Hornsby,1158000,4.0,2,2077,Sydney
164503,2016Q4,73.03333333333333,Hornsby,1490000,4.0,2,2077,Sydney
164508,2016Q4,73.03333333333333,Bargo,1005000,4.0,2,2574,Sydney
164509,2016Q4,73.03333333333333,Bargo,1150000,4.0,2,2574,Sydney
164510,2016Q4,73.03333333333333,Bargo,720000,4.0,2,2574,Sydney
164515,2016Q4,73.03333333333333,Bargo,835000,4.0,2,2574,Sydney
164517,2016Q4,73.03333333333333,Bargo,780000,4.0,2,2574,Sydney
164520,2016Q4,73.03333333333333,Bargo,705000,4.0,2,2574,Sydney
164521,2016Q4,73.03333333333333,Bargo,530000,4.0,2,2574,Sydney
164523,2016Q4,73.03333333333333,Bargo,600000,4.0,2,2574,Sydney
164527,2016Q4,73.03333333333333,Bargo,940000,4.0,2,2574,Sydney
164537,2016Q4,73.03333333333333,Dulwich Hill,1790000,4.0,2,2203,Sydney
164555,2016Q4,73.03333333333333,Oatley,2010000,4.0,2,2223,Sydney
164557,2016Q4,73.03333333333333,Mortdale,1273000,4.0,2,2223,Sydney
164564,2016Q4,73.03333333333333,Oatley,1620000,4.0,2,2223,Sydney
164566,2016Q4,73.03333333333333,Oatley,1800000,4.0,2,2223,Sydney
164567,2016Q4,73.03333333333333,Oatley,1835000,4.0,2,2223,Sydney
164569,2016Q4,73.03333333333333,Oatley,1803000,4.0,2,2223,Sydney
164570,2016Q4,73.03333333333333,Mortdale,1171000,4.0,2,2223,Sydney
164580,2016Q4,73.03333333333333,Mortdale,1520000,4.0,2,2223,Sydney
164588,2016Q4,73.03333333333333,Kensington,1980000,4.0,2,2033,Sydney
164598,2016Q4,73.03333333333333,Burraneer,1750000,4.0,2,2230,Sydney
164605,2016Q4,73.03333333333333,Burraneer,1535000,4.0,2,2230,Sydney
164606,2016Q4,73.03333333333333,Bundeena,1075000,4.0,2,2230,Sydney
164609,2016Q4,73.03333333333333,Bundeena,885000,4.0,2,2230,Sydney
164614,2016Q4,73.03333333333333,Cronulla,1411000,4.0,2,2230,Sydney
164629,2016Q4,73.03333333333333,Woolooware,1290000,4.0,2,2230,Sydney
164630,2016Q4,73.03333333333333,Woolooware,1260000,4.0,2,2230,Sydney
164636,2016Q4,73.03333333333333,Woolooware,1945000,4.0,2,2230,Sydney
164666,2016Q4,73.03333333333333,Bayview,1375000,4.0,2,2104,Sydney
164673,2016Q4,73.03333333333333,Bayview,1400000,4.0,2,2104,Sydney
164679,2016Q4,73.03333333333333,Narellan,700000,4.0,2,2567,Sydney
164680,2016Q4,73.03333333333333,Currans Hill,690000,4.0,2,2567,Sydney
164683,2016Q4,73.03333333333333,Harrington Park,835000,4.0,2,2567,Sydney
164684,2016Q4,73.03333333333333,Mount Annan,720000,4.0,2,2567,Sydney
164685,2016Q4,73.03333333333333,Mount Annan,685000,4.0,2,2567,Sydney
164686,2016Q4,73.03333333333333,Narellan,660000,4.0,2,2567,Sydney
164687,2016Q4,73.03333333333333,Harrington Park,1170000,4.0,2,2567,Sydney
164688,2016Q4,73.03333333333333,Narellan,690000,4.0,2,2567,Sydney
164694,2016Q4,73.03333333333333,Narellan Vale,662000,4.0,2,2567,Sydney
164695,2016Q4,73.03333333333333,Harrington Park,1100000,4.0,2,2567,Sydney
164696,2016Q4,73.03333333333333,Harrington Park,675000,4.0,2,2567,Sydney
164697,2016Q4,73.03333333333333,Harrington Park,820000,4.0,2,2567,Sydney
164698,2016Q4,73.03333333333333,Mount Annan,750000,4.0,2,2567,Sydney
164701,2016Q4,73.03333333333333,Harrington Park,675000,4.0,2,2567,Sydney
164703,2016Q4,73.03333333333333,Currans Hill,650000,4.0,2,2567,Sydney
164704,2016Q4,73.03333333333333,Narellan Vale,810000,4.0,2,2567,Sydney
164706,2016Q4,73.03333333333333,Currans Hill,705000,4.0,2,2567,Sydney
164710,2016Q4,73.03333333333333,Narellan Vale,720000,4.0,2,2567,Sydney
164714,2016Q4,73.03333333333333,Harrington Park,750000,4.0,2,2567,Sydney
164718,2016Q4,73.03333333333333,Currans Hill,700000,4.0,2,2567,Sydney
164722,2016Q4,73.03333333333333,Harrington Park,681150,4.0,2,2567,Sydney
164728,2016Q4,73.03333333333333,Harrington Park,805000,4.0,2,2567,Sydney
164730,2016Q4,73.03333333333333,Mount Annan,655000,4.0,2,2567,Sydney
164732,2016Q4,73.03333333333333,Harrington Park,900000,4.0,2,2567,Sydney
164736,2016Q4,73.03333333333333,Harrington Park,1200000,4.0,2,2567,Sydney
164739,2016Q4,73.03333333333333,Mount Annan,770000,4.0,2,2567,Sydney
164740,2016Q4,73.03333333333333,Harrington Park,1076320,4.0,2,2567,Sydney
164741,2016Q4,73.03333333333333,Narellan Vale,798000,4.0,2,2567,Sydney
164742,2016Q4,73.03333333333333,Currans Hill,640000,4.0,2,2567,Sydney
164743,2016Q4,73.03333333333333,Harrington Park,960000,4.0,2,2567,Sydney
164744,2016Q4,73.03333333333333,Harrington Park,852000,4.0,2,2567,Sydney
164745,2016Q4,73.03333333333333,Narellan Vale,689000,4.0,2,2567,Sydney
164746,2016Q4,73.03333333333333,Currans Hill,670000,4.0,2,2567,Sydney
164748,2016Q4,73.03333333333333,Mount Annan,640000,4.0,2,2567,Sydney
164749,2016Q4,73.03333333333333,Frenchs Forest,1912500,4.0,2,2086,Sydney
164750,2016Q4,73.03333333333333,Frenchs Forest,1705000,4.0,2,2086,Sydney
164761,2016Q4,73.03333333333333,Frenchs Forest,1520000,4.0,2,2086,Sydney
164762,2016Q4,73.03333333333333,Frenchs Forest,2200000,4.0,2,2086,Sydney
164765,2016Q4,73.03333333333333,Frenchs Forest,1747000,4.0,2,2086,Sydney
164768,2016Q4,73.03333333333333,Frenchs Forest,1620000,4.0,2,2086,Sydney
164770,2016Q4,73.03333333333333,Frenchs Forest,1770000,4.0,2,2086,Sydney
164777,2016Q4,73.03333333333333,Penshurst,1465000,4.0,2,2222,Sydney
164791,2016Q4,73.03333333333333,Penshurst,1285000,4.0,2,2222,Sydney
164792,2016Q4,73.03333333333333,Penshurst,1265000,4.0,2,2222,Sydney
164796,2016Q4,73.03333333333333,Wattle Grove,875000,4.0,2,2173,Sydney
164799,2016Q4,73.03333333333333,Wattle Grove,990000,4.0,2,2173,Sydney
164808,2016Q4,73.03333333333333,Wattle Grove,840000,4.0,2,2173,Sydney
164814,2016Q4,73.03333333333333,Wattle Grove,971000,4.0,2,2173,Sydney
164815,2016Q4,73.03333333333333,Wattle Grove,822500,4.0,2,2173,Sydney
164818,2016Q4,73.03333333333333,Holsworthy,870000,4.0,2,2173,Sydney
164823,2016Q4,73.03333333333333,Wattle Grove,860000,4.0,2,2173,Sydney
164827,2016Q4,73.03333333333333,Wattle Grove,850000,4.0,2,2173,Sydney
164830,2016Q4,73.03333333333333,Beacon Hill,1358000,4.0,2,2100,Sydney
164833,2016Q4,73.03333333333333,Beacon Hill,1850000,4.0,2,2100,Sydney
164834,2016Q4,73.03333333333333,Allambie Heights,1800000,4.0,2,2100,Sydney
164835,2016Q4,73.03333333333333,Beacon Hill,1355000,4.0,2,2100,Sydney
164838,2016Q4,73.03333333333333,Beacon Hill,1700000,4.0,2,2100,Sydney
164848,2016Q4,73.03333333333333,Beacon Hill,1445000,4.0,2,2100,Sydney
164856,2016Q4,73.03333333333333,Beacon Hill,1500000,4.0,2,2100,Sydney
164857,2016Q4,73.03333333333333,Beacon Hill,1342500,4.0,2,2100,Sydney
